Codigo	Matricula	Fecha Matriculacion	Marca	Modelo	Tipo	Variante	Clasificacion medioambiental	Combustible	Cilindrada	Potencia	Numero de Plazas	Fecha inicio de prestacion del servicio de taxi	Eurotaxi	Regimen Especial de Eurotaxi	Fecha inicio Regimen Especial Eurotaxi	Fecha fin Regimen Especial Eurotaxi	Fecha
1309682	9748HTR	26/11/13	SEAT	ALTEA XL	5P	ACCAYCX01	B	DIESEL	1598	77	5	28/11/13	NO	NO			3/11/18
1309710	0000HTS	26/11/13	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	28/11/13	NO	NO			3/11/18
1309708	9826HTR	26/11/13	SEAT	ALTEA XL	5P	ACCAYCX01	B	DIESEL	1598	77	5	28/11/13	NO	NO			3/11/18
1309698	1265HTS	26/11/13	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	28/11/13	NO	NO			3/11/18
1309686	0511HTS	26/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	28/11/13	NO	NO			3/11/18
1310165	9773HTR	26/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	4/12/13	NO	NO			3/11/18
1309586	9501HTR	26/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	27/11/13	NO	NO			3/11/18
1310845	9913HTR	26/11/13	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	13/12/13	NO	NO			3/11/18
1309564	0004HTS	26/11/13	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	27/11/13	NO	NO			3/11/18
1309450	6358HTR	25/11/13	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	26/11/13	NO	NO			3/11/18
1309455	7936HTR	25/11/13	SEAT	ALTEA XL	5P	ACCHGAX01/SGNFM5	ECO	GLP / GASOLINA	1595	75	5	26/11/13	NO	NO			3/11/18
1309364	6592HTR	25/11/13	SEAT	TOLEDO E-ECOMOTIVE	NH	AACAYC	B	DIESEL	1598	77	5	25/11/13	NO	NO			3/11/18
1309582	6272HTR	25/11/13	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	27/11/13	NO	NO			3/11/18
1309574	7053HTR	25/11/13	SEAT	ALTEA XL	5P	ACCHGAX01/SGNFM5	ECO	GLP / GASOLINA	1595	75	5	27/11/13	NO	NO			3/11/18
1309689	7585HTR	25/11/13	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	28/11/13	NO	NO			3/11/18
1309492	7099HTR	25/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	26/11/13	NO	NO			3/11/18
1309459	6609HTR	25/11/13	SKODA	SUPERB	3T	AACFFBX01/NFM6*******	B	DIESEL	1968	103	5	26/11/13	NO	NO			3/11/18
1309473	8738HTR	25/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	26/11/13	NO	NO			3/11/18
1309413	6332HTR	25/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	26/11/13	NO	NO			3/11/18
1309411	7427HTR	25/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	26/11/13	NO	NO			3/11/18
1309405	7584HTR	25/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	26/11/13	NO	NO			3/11/18
1309427	3029HTR	22/11/13	PEUGEOT	5008	0	0A9HD*	B	DIESEL	1560	84	5	26/11/13	NO	NO			3/11/18
1309466	2737HTR	22/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	26/11/13	NO	NO			3/11/18
1309429	3106HTR	22/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	26/11/13	NO	NO			3/11/18
1309461	2534HTR	22/11/13	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	26/11/13	NO	NO			3/11/18
1309438	2568HTR	22/11/13	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	26/11/13	NO	NO			3/11/18
1309331	9796HTP	21/11/13	MERCEDES-BENZ	E 300 BLUETEC	212	J0BCP0	C	DIESEL	2987	170	5	25/11/13	NO	NO			3/11/18
1309114	8405HTP	21/11/13	SEAT	TOLEDO E-ECOMOTIVE	NH	AACAYC	B	DIESEL	1598	77	5	21/11/13	NO	NO			3/11/18
1309277	9960HTP	21/11/13	SEAT	TOLEDO E-ECOMOTIVE	NH	AACAYC	B	DIESEL	1598	77	5	22/11/13	NO	NO			3/11/18
1309279	2149HTR	21/11/13	SEAT	TOLEDO E-ECOMOTIVE	NH	AACAYC	B	DIESEL	1598	77	5	22/11/13	NO	NO			3/11/18
1309258	8449HTP	21/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	22/11/13	NO	NO			3/11/18
1309131	8252HTP	21/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	21/11/13	NO	NO			3/11/18
1309334	8618HTP	21/11/13	SKODA	SUPERB	3T	AACFFBX01/NFD6*******	B	DIESEL	1968	103	5	25/11/13	NO	NO			3/11/18
1309136	8756HTP	21/11/13	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	21/11/13	NO	NO			3/11/18
1309188	9910HTP	21/11/13	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	21/11/13	NO	NO			3/11/18
1309154	8930HTP	21/11/13	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	21/11/13	NO	NO			3/11/18
1309341	8543HTP	21/11/13	VOLKSWAGEN	GOLF	1KM	ACCAYCX0/FM5********N*****	B	DIESEL	1598	77	5	25/11/13	NO	NO			3/11/18
1309118	8011HTP	20/11/13	PEUGEOT	5008	0	0A9HD*	B	DIESEL	1560	84	5	21/11/13	NO	NO			3/11/18
1309320	5772HTP	20/11/13	SEAT	TOLEDO E-ECOMOTIVE	NH	AACAYC	B	DIESEL	1598	77	5	25/11/13	NO	NO			3/11/18
1309256	5864HTP	20/11/13	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	22/11/13	NO	NO			3/11/18
1309435	5391HTP	20/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	26/11/13	NO	NO			3/11/18
1309052	6037HTP	20/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	20/11/13	NO	NO			3/11/18
1309264	6087HTP	20/11/13	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	22/11/13	NO	NO			3/11/18
1309076	6454HTP	20/11/13	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	20/11/13	NO	NO			3/11/18
1309327	6792HTP	20/11/13	VOLKSWAGEN	GOLF	1KM	ACCAYCX0/FM5********N*****	B	DIESEL	1598	77	5	25/11/13	NO	NO			3/11/18
1309470	4819HTP	20/11/13	VOLKSWAGEN	GOLF	1KM	ACCAYCX0/FM5********N*****	B	DIESEL	1598	77	5	26/11/13	NO	NO			3/11/18
1309125	2156HTP	19/11/13	PEUGEOT	5008	0	0A9HD*	B	DIESEL	1560	84	5	21/11/13	NO	NO			3/11/18
1309106	3161HTP	19/11/13	PEUGEOT	5008	0	0A9HD*	B	DIESEL	1560	84	5	21/11/13	NO	NO			3/11/18
1308846	2339HTP	19/11/13	SEAT	ALTEA XL	5P	ACCAYCX01	B	DIESEL	1598	77	5	19/11/13	NO	NO			3/11/18
1309479	3103HTP	19/11/13	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	26/11/13	NO	NO			3/11/18
1309108	2780HTP	19/11/13	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	21/11/13	NO	NO			3/11/18
1308973	4672HTP	19/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	20/11/13	NO	NO			3/11/18
1309103	2753HTP	19/11/13	SKODA	SUPERB	3T	AACFFBX01/NFD6*******	B	DIESEL	1968	103	5	21/11/13	NO	NO			3/11/18
1308996	3013HTP	19/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	20/11/13	NO	NO			3/11/18
1309122	2194HTP	19/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	21/11/13	NO	NO			3/11/18
1308855	2488HTP	19/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	19/11/13	NO	NO			3/11/18
1308861	2645HTP	19/11/13	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	19/11/13	NO	NO			3/11/18
1308829	9677HTN	18/11/13	PEUGEOT	5008	0	0A9HD*	B	DIESEL	1560	84	5	19/11/13	NO	NO			3/11/18
1308827	0057HTP	18/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	19/11/13	NO	NO			3/11/18
1308960	1299HTP	18/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	20/11/13	NO	NO			3/11/18
1308962	1245HTP	18/11/13	SKODA	OCTAVIA	1Z	AACAYCX01/NFM5***	B	DIESEL	1598	77	5	20/11/13	NO	NO			3/11/18
1308834	1527HTP	18/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	19/11/13	NO	NO			3/11/18
1309101	0300HTP	18/11/13	VOLKSWAGEN	GOLF	1KM	ACCAYCX0/FM5********N*****	B	DIESEL	1598	77	5	21/11/13	NO	NO			3/11/18
1308842	8292HTN	15/11/13	SEAT	TOLEDO E-ECOMOTIVE	NH	AACAYC	B	DIESEL	1598	77	5	19/11/13	NO	NO			3/11/18
1308838	8304HTN	15/11/13	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	19/11/13	NO	NO			3/11/18
1308760	7507HTN	15/11/13	SEAT	TOLEDO E-ECOMOTIVE	NH	AACAYC	B	DIESEL	1598	77	5	19/11/13	NO	NO			3/11/18
1308523	6462HTN	15/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	15/11/13	NO	NO			3/11/18
1308751	7521HTN	15/11/13	VOLKSWAGEN	GOLF	1KM	ACCAYCX0/FM5********N*****	B	DIESEL	1598	77	5	19/11/13	NO	NO			3/11/18
1308497	3330HTN	14/11/13	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	15/11/13	NO	NO			3/11/18
1308767	3885HTN	14/11/13	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	19/11/13	NO	NO			3/11/18
1308636	2688HTN	14/11/13	SEAT	TOLEDO E-ECOMOTIVE	NH	AACAYC	B	DIESEL	1598	77	5	18/11/13	NO	NO			3/11/18
1308516	5718HTN	14/11/13	SEAT	TOLEDO E-ECOMOTIVE	NH	AACAYC	B	DIESEL	1598	77	5	15/11/13	NO	NO			3/11/18
1308530	2583HTN	14/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	15/11/13	NO	NO			3/11/18
1308448	3871HTN	14/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	15/11/13	NO	NO			3/11/18
1308548	2772HTN	14/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	15/11/13	NO	NO			3/11/18
1308432	3700HTN	14/11/13	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	14/11/13	NO	NO			3/11/18
1488855	4557HTN	14/11/13	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	17/1/18	NO	NO			3/11/18
1308539	2736HTN	14/11/13	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	15/11/13	NO	NO			3/11/18
1308344	1801HTN	13/11/13	MERCEDES-BENZ	E 200 CDI	212	J0S1M0 / ????????	B	DIESEL	2143	100	5	14/11/13	NO	NO			3/11/18
1308236	9764HTM	13/11/13	SEAT	TOLEDO E-ECOMOTIVE	NH	AACAYC	B	DIESEL	1598	77	5	13/11/13	NO	NO			3/11/18
1308819	0749HTN	13/11/13	SEAT	ALTEA XL	5P	ACCHGAX01/SGNFM5	ECO	GLP / GASOLINA	1595	75	5	19/11/13	NO	NO			3/11/18
1309464	0782HTN	13/11/13	SEAT	ALTEA XL	5P	ACCHGAX01/SGNFM5	ECO	GLP / GASOLINA	1595	75	5	26/11/13	NO	NO			3/11/18
1308250	9747HTM	13/11/13	SEAT	TOLEDO E-ECOMOTIVE	NH	AACAYC	B	DIESEL	1598	77	5	13/11/13	NO	NO			3/11/18
1308329	0352HTN	13/11/13	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	14/11/13	NO	NO			3/11/18
1308271	0479HTN	13/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	13/11/13	NO	NO			3/11/18
1308369	2135HTN	13/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	14/11/13	NO	NO			3/11/18
1308341	2303HTN	13/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	14/11/13	NO	NO			3/11/18
1308256	0419HTN	13/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	13/11/13	NO	NO			3/11/18
1308364	9377HTM	13/11/13	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	14/11/13	NO	NO			3/11/18
1524681	0558HTN	13/11/13	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	3/10/18	NO	NO			3/11/18
1308758	1009HTN	13/11/13	VOLKSWAGEN	GOLF	1KM	ACCAYCX0/FM5********N*****	B	DIESEL	1598	77	5	19/11/13	NO	NO			3/11/18
1308316	9288HTM	13/11/13	VOLKSWAGEN	GOLF	1KM	ACCAYCX0/FM5********N*****	B	DIESEL	1598	77	5	14/11/13	NO	NO			3/11/18
1308357	6670HTM	12/11/13	PEUGEOT	5008	0	0ARHE*	B	DIESEL	1997	110	5	14/11/13	NO	NO			3/11/18
1308240	6391HTM	12/11/13	SEAT	TOLEDO E-ECOMOTIVE	NH	AACAYC	B	DIESEL	1598	77	5	13/11/13	NO	NO			3/11/18
1308238	6401HTM	12/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	13/11/13	NO	NO			3/11/18
1308217	7812HTM	12/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	13/11/13	NO	NO			3/11/18
1308248	9068HTM	12/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	13/11/13	NO	NO			3/11/18
1308244	9111HTM	12/11/13	SKODA	SUPERB	3T	AACFFBX01/NFD6*******	B	DIESEL	1968	103	5	13/11/13	NO	NO			3/11/18
1308338	7654HTM	12/11/13	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	14/11/13	NO	NO			3/11/18
1308233	8569HTM	12/11/13	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	13/11/13	NO	NO			3/11/18
1308353	6439HTM	12/11/13	VOLKSWAGEN	CADDY	2K	ACCAYDX01	B	DIESEL	1598	75	5	14/11/13	SI	SI	8/4/15	7/4/21	3/11/18
1308323	7570HTM	12/11/13	VOLKSWAGEN	GOLF	1KM	ACCAYCX0/FM5********N*****	B	DIESEL	1598	77	5	14/11/13	NO	NO			3/11/18
1308375	5127HTM	11/11/13	MERCEDES-BENZ	E 200 CDI	212	J0S1M0 / ????????	B	DIESEL	2143	100	5	14/11/13	NO	NO			3/11/18
1308040	6145HTM	11/11/13	PEUGEOT	5008	0	0A9HD*	B	DIESEL	1560	84	5	12/11/13	NO	NO			3/11/18
1308057	4029HTM	11/11/13	SEAT	ALTEA XL	5P	ACCHGAX01/SGNFM5	ECO	GLP / GASOLINA	1595	75	5	12/11/13	NO	NO			3/11/18
1308002	5155HTM	11/11/13	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	12/11/13	NO	NO			3/11/18
1308325	5168HTM	11/11/13	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	14/11/13	NO	NO			3/11/18
1308971	5963HTM	11/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	20/11/13	NO	NO			3/11/18
1345792	5165HTM	11/11/13	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	5/9/14	NO	NO			3/11/18
1308086	1084HTM	8/11/13	SEAT	TOLEDO E-ECOMOTIVE	NH	AACAYC	B	DIESEL	1598	77	5	12/11/13	NO	NO			3/11/18
1307935	3936HTM	8/11/13	SEAT	ALTEA XL	5P	ACCAYCX01	B	DIESEL	1598	77	5	11/11/13	NO	NO			3/11/18
1308230	1353HTM	8/11/13	SEAT	TOLEDO E-ECOMOTIVE	NH	AACAYC	B	DIESEL	1598	77	5	13/11/13	NO	NO			3/11/18
1307832	1647HTM	8/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	8/11/13	NO	NO			3/11/18
1308018	2196HTM	8/11/13	SKODA	SUPERB	3T	AACFFBX01/NFM6*******	B	DIESEL	1968	103	5	12/11/13	NO	NO			3/11/18
1307914	9998HTL	7/11/13	PEUGEOT	5008	0	0ARHE*	B	DIESEL	1997	110	5	11/11/13	NO	NO			3/11/18
1307778	9366HTL	7/11/13	PEUGEOT	5008	0	0A9HD*	B	DIESEL	1560	84	5	8/11/13	NO	NO			3/11/18
1307681	8505HTL	7/11/13	RENAULT	MEGANE GR. SCENIC	JZ	JZ14	B	DIESEL	1461	81	5	7/11/13	NO	NO			3/11/18
1307924	9725HTL	7/11/13	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	11/11/13	NO	NO			3/11/18
1308525	0668HTM	7/11/13	SEAT	TOLEDO E-ECOMOTIVE	NH	AACAYC	B	DIESEL	1598	77	5	15/11/13	NO	NO			3/11/18
1307813	0272HTM	7/11/13	SEAT	TOLEDO E-ECOMOTIVE	NH	AACAYC	B	DIESEL	1598	77	5	8/11/13	NO	NO			3/11/18
1307734	9043HTL	7/11/13	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	8/11/13	NO	NO			3/11/18
1307899	0501HTM	7/11/13	SEAT	TOLEDO	NH	AACAYC	B	DIESEL	1598	77	5	11/11/13	NO	NO			3/11/18
1307736	9361HTL	7/11/13	SEAT	ALTEA XL	5P	ACCHGAX01/SGNFM5	ECO	GLP / GASOLINA	1595	75	5	8/11/13	NO	NO			3/11/18
1307676	9063HTL	7/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	7/11/13	NO	NO			3/11/18
1308010	9219HTL	7/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	12/11/13	NO	NO			3/11/18
1308090	9413HTL	7/11/13	SKODA	SUPERB	3T	AACFFBX01/NFM6*******	B	DIESEL	1968	103	5	12/11/13	NO	NO			3/11/18
1307995	9352HTL	7/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	12/11/13	NO	NO			3/11/18
1307917	9890HTL	7/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	11/11/13	NO	NO			3/11/18
1307807	9502HTL	7/11/13	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	8/11/13	NO	NO			3/11/18
1307940	8529HTL	7/11/13	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	11/11/13	NO	NO			3/11/18
1307931	0809HTM	7/11/13	VOLKSWAGEN	GOLF	1KM	ACCAYCX0/FM5********N*****	B	DIESEL	1598	77	5	11/11/13	NO	NO			3/11/18
1307897	0669HTM	7/11/13	VOLKSWAGEN	GOLF	1KM	ACCAYCX0/FM5********N*****	B	DIESEL	1598	77	5	11/11/13	NO	NO			3/11/18
1307527	5198HTL	6/11/13	PEUGEOT	5008	0	0ARHE*	B	DIESEL	1997	110	5	6/11/13	NO	NO			3/11/18
1308335	6011HTL	6/11/13	SEAT	ALTEA XL	5P	ACCHGAX01/SGNFM5	ECO	GLP / GASOLINA	1595	75	5	14/11/13	NO	NO			3/11/18
1307618	6014HTL	6/11/13	SEAT	ALTEA XL	5P	ACCHGAX01/SGNFM5	ECO	GLP / GASOLINA	1595	75	5	7/11/13	NO	NO			3/11/18
1307646	5898HTL	6/11/13	SEAT	ALTEA XL	5P	ACCAYCX01	B	DIESEL	1598	77	5	7/11/13	NO	NO			3/11/18
1308015	5925HTL	6/11/13	SEAT	TOLEDO E-ECOMOTIVE	NH	AACAYC	B	DIESEL	1598	77	5	12/11/13	NO	NO			3/11/18
1307652	5497HTL	6/11/13	SKODA	SUPERB	3T	AACFFBX01/NFD6*******	B	DIESEL	1968	103	5	7/11/13	NO	NO			3/11/18
1307642	7728HTL	6/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	7/11/13	NO	NO			3/11/18
1307638	7706HTL	6/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	7/11/13	NO	NO			3/11/18
1307630	5049HTL	6/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	7/11/13	NO	NO			3/11/18
1307793	6203HTL	6/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	8/11/13	NO	NO			3/11/18
1307784	5810HTL	6/11/13	VOLKSWAGEN	GOLF	1KM	ACCAYCX0/FM5********N*****	B	DIESEL	1598	77	5	8/11/13	NO	NO			3/11/18
1307622	2247HTL	5/11/13	PEUGEOT	5008	0	0A9HD*	B	DIESEL	1560	84	5	7/11/13	NO	NO			3/11/18
1307371	2012HTL	5/11/13	SEAT	ALTEA XL	5P	ACCAYCX01	B	DIESEL	1598	77	5	5/11/13	NO	NO			3/11/18
1307997	2653HTL	5/11/13	SEAT	ALTEA XL	5P	ACCHGAX01/SGNFM5	ECO	GLP / GASOLINA	1595	75	5	12/11/13	NO	NO			3/11/18
1307607	4168HTL	5/11/13	SKODA	SUPERB	3T	AACFFBX01/NFM6*******	B	DIESEL	1968	103	5	7/11/13	NO	NO			3/11/18
1307616	2656HTL	5/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	7/11/13	NO	NO			3/11/18
1307605	2657HTL	5/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	7/11/13	NO	NO			3/11/18
1307926	2205HTL	5/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	11/11/13	NO	NO			3/11/18
1307626	2226HTL	5/11/13	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	7/11/13	NO	NO			3/11/18
1307469	4682HTL	5/11/13	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	6/11/13	NO	NO			3/11/18
1307628	2176HTL	5/11/13	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	7/11/13	NO	NO			3/11/18
1308007	2652HTL	5/11/13	VOLKSWAGEN	GOLF	1KM	ACCAYCX0/FM5********N*****	B	DIESEL	1598	77	5	12/11/13	NO	NO			3/11/18
1307633	1396HTL	4/11/13	SEAT	ALTEA XL	5P	ACCAYCX01	B	DIESEL	1598	77	5	7/11/13	NO	NO			3/11/18
1307278	1511HTL	4/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	5/11/13	NO	NO			3/11/18
1307099	9536HTK	4/11/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	4/11/13	NO	NO			3/11/18
1307465	1524HTL	4/11/13	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	6/11/13	NO	NO			3/11/18
1307304	9477HTK	4/11/13	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	5/11/13	NO	NO			3/11/18
1307282	9199HTK	4/11/13	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	5/11/13	NO	NO			3/11/18
1307295	0856HTK	31/10/13	MERCEDES-BENZ	E 200 CDI	212	J0S1M0 / ????????	B	DIESEL	2143	100	5	5/11/13	NO	NO			3/11/18
1307085	8843HTK	31/10/13	PEUGEOT	5008	0	0A9HD*	B	DIESEL	1560	84	5	4/11/13	NO	NO			3/11/18
1307064	9786HTJ	31/10/13	PEUGEOT	5008	0	0A9HD*	B	DIESEL	1560	84	5	4/11/13	NO	NO			3/11/18
1307366	0500HTK	31/10/13	SEAT	TOLEDO E-ECOMOTIVE	NH	AACAYC	B	DIESEL	1598	77	5	5/11/13	NO	NO			3/11/18
1307083	2397HTK	31/10/13	SEAT	ALTEA XL	5P	ACCAYCX01/SGNFM5****	B	DIESEL	1598	77	5	4/11/13	NO	NO			3/11/18
1307095	3998HTK	31/10/13	SEAT	ALTEA XL	5P	ACCAYCX01/SGNFM5****	B	DIESEL	1598	77	5	4/11/13	NO	NO			3/11/18
1307299	2658HTK	31/10/13	SKODA	SUPERB	3T	AACFFBX01/NFD6*******	B	DIESEL	1968	103	5	5/11/13	NO	NO			3/11/18
1306961	9590HTJ	31/10/13	SKODA	SKODA RAPID	NH	AACAYC	B	DIESEL	1598	77	5	31/10/13	NO	NO			3/11/18
1307302	2242HTK	31/10/13	SKODA	SUPERB	3T	AACFFBX01/NFD6*******	B	DIESEL	1968	103	5	5/11/13	NO	NO			3/11/18
1307079	9730HTJ	31/10/13	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	4/11/13	NO	NO			3/11/18
1307649	2075HTK	31/10/13	TOYOTA	PRIUS	XW3(A)	ZVW30(H)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	7/11/13	NO	NO			3/11/18
1307066	0887HTK	31/10/13	VOLKSWAGEN	GOLF	1KM	ACCAYCX0/FM5********N*****	B	DIESEL	1598	77	5	4/11/13	NO	NO			3/11/18
1306958	2695HTJ	30/10/13	PEUGEOT	5008	0	0A9HD*	B	DIESEL	1560	84	5	31/10/13	NO	NO			3/11/18
1306892	4497HTJ	30/10/13	SEAT	ALTEA XL	5P	ACCHGAX01/SGNFM5	ECO	GLP / GASOLINA	1595	75	5	30/10/13	NO	NO			3/11/18
1306950	2964HTJ	30/10/13	SEAT	ALTEA XL	5P	ACCHGAX01/SGNFM5	ECO	GLP / GASOLINA	1595	75	5	31/10/13	NO	NO			3/11/18
