codigo	matricula	fecha_matriculacion	marca	modelo	tipo	variante	clasificacion_medioambiental	combustible	cilindrada	potencia	numero_plazas	fecha_inicio_prestacion_servicio	eurotaxi	regimen_especial_eurotaxi	fecha_ini_reg_esp_eur	fecha_fin_reg_esp_eur	fecha_informe	
1527095	8289KPY	2018-10-18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-24	FALSE	FALSE			2018-11-03	
1527107	3414KPY	2018-10-18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-26	FALSE	FALSE			2018-11-03	
1527111	8427KPY	2018-10-18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-26	FALSE	FALSE			2018-11-03	
1527114	8347KPY	2018-10-18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-31	FALSE	FALSE			2018-11-03	
1526859	3435KPY	2018-10-18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-22	FALSE	FALSE			2018-11-03	
1526978	8253KPY	2018-10-18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-24	FALSE	FALSE			2018-11-03	
1526964	8226KPY	2018-10-18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-22	FALSE	FALSE			2018-11-03	
1526962	3424KPY	2018-10-18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-22	FALSE	FALSE			2018-11-03	
1527104	8398KPY	2018-10-18	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-26	FALSE	FALSE			2018-11-03	
1526970	2566KPY	2018-10-17	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-22	FALSE	FALSE			2018-11-03	
1527213	0903KPY	2018-10-17	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-26	FALSE	FALSE			2018-11-03	
1527144	0060KPY	2018-10-17	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-24	FALSE	FALSE			2018-11-03	
1526883	8537KPX	2018-10-17	LEXUS	IS300h	XE2(a)	AVE30(E)	ECO	GASOLINA-ELECTRICIDAD	2494	133	5	2018-10-19	FALSE	FALSE			2018-11-03	
1526988	1373KPY	2018-10-17	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-24	FALSE	FALSE			2018-11-03	
1526984	9587KPX	2018-10-17	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-24	FALSE	FALSE			2018-11-03	
1526981	2904KPY	2018-10-17	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-24	FALSE	FALSE			2018-11-03	
1525659	3735KPX	2018-10-16	DACIA	LODGY	SD	0JES	ECO	GLP / GASOLINA	1598	80	5	2018-10-24	FALSE	FALSE			2018-11-03	
1526881	3239KPX	2018-10-16	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-19	FALSE	FALSE			2018-11-03	
1525663	5799KPX	2018-10-16	FIAT	FIAT TIPO	356	SXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-17	FALSE	FALSE			2018-11-03	
1526861	3167KPX	2018-10-16	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-19	FALSE	FALSE			2018-11-03	
1526889	3117KPX	2018-10-16	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-19	FALSE	FALSE			2018-11-03	
1527351	7720KPX	2018-10-16	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-26	FALSE	FALSE			2018-11-03	
1526865	3231KPX	2018-10-16	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-19	FALSE	FALSE			2018-11-03	
1527467	6021KPX	2018-10-16	SSANGYONG	XLV	XK	BV2L	ECO	GASOLINA TRANSFORMADO GLP	1597	94.1	5	2018-11-02	FALSE	FALSE			2018-11-03	
1526976	7114KPX	2018-10-16	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-22	FALSE	FALSE			2018-11-03	
1526879	3205KPX	2018-10-16	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-19	FALSE	FALSE			2018-11-03	
1526895	3141KPX	2018-10-16	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-24	FALSE	FALSE			2018-11-03	
1527482	3129KPX	2018-10-16	VOLKSWAGEN	CADDY	2K	AFCPWA??	ECO	GASOLINA - GAS NATURAL	1395	81	7	2018-10-31	FALSE	FALSE			2018-11-03	
1527490	3218KPX	2018-10-16	VOLKSWAGEN	CADDY	2K	AFCPWA??	ECO	GASOLINA - GAS NATURAL	1395	81	7	2018-11-02	FALSE	FALSE			2018-11-03	
1527344	7150KPX	2018-10-16	VOLKSWAGEN	CADDY	2K	AFCPWA??	ECO	GASOLINA - GAS NATURAL	1395	81	7	2018-10-26	FALSE	FALSE			2018-11-03	
1526806	9239KPW	2018-10-15	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-26	FALSE	FALSE			2018-11-03	
1526803	9298KPW	2018-10-15	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-22	FALSE	FALSE			2018-11-03	
1525628	9259KPW	2018-10-15	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-17	FALSE	FALSE			2018-11-03	
1526885	1054KPX	2018-10-15	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-19	FALSE	FALSE			2018-11-03	
1525639	1862KPX	2018-10-15	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-19	FALSE	FALSE			2018-11-03	
1526986	2834KPX	2018-10-15	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-24	FALSE	FALSE			2018-11-03	
1525626	9197KPW	2018-10-15	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-17	FALSE	FALSE			2018-11-03	
1525616	9090KPW	2018-10-15	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-17	FALSE	FALSE			2018-11-03	
1526887	1626KPX	2018-10-15	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-19	FALSE	FALSE			2018-11-03	
1527196	1234KPX	2018-10-15	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-24	FALSE	FALSE			2018-11-03	
1525607	1691KPX	2018-10-15	VOLKSWAGEN	CADDY	2K	AFCPWA??	ECO	GASOLINA - GAS NATURAL	1395	81	7	2018-10-17	FALSE	FALSE			2018-11-03	
1527563	6432KPW	2018-10-11	CITROEN	CITROEN GC4 PICASSO	3	AHNY	ECO	GASOLINA TRANSFORMADO GLP	1199	96	5	2018-10-31	FALSE	FALSE			2018-11-03	
1525611	6731KPW	2018-10-11	DACIA	LODGY	SD	0JES	ECO	GLP / GASOLINA	1598	80	5	2018-10-17	FALSE	FALSE			2018-11-03	
1525443	4025KPW	2018-10-11	DACIA	LODGY	SD	0JES	ECO	GLP / GASOLINA	1598	80	5	2018-10-15	FALSE	FALSE			2018-11-03	
1525642	8640KPW	2018-10-11	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-19	FALSE	FALSE			2018-11-03	
1525613	4522KPW	2018-10-11	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-17	FALSE	FALSE			2018-11-03	
1525622	8083KPW	2018-10-11	FIAT	FIAT TIPO	356	SXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-19	FALSE	FALSE			2018-11-03	
1526796	5129KPW	2018-10-11	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-19	FALSE	FALSE			2018-11-03	
1525533	8647KPW	2018-10-11	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-19	FALSE	FALSE			2018-11-03	
1525624	8099KPW	2018-10-11	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-17	FALSE	FALSE			2018-11-03	
1525631	6434KPW	2018-10-11	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-17	FALSE	FALSE			2018-11-03	
1525457	4393KPW	2018-10-11	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-17	FALSE	FALSE			2018-11-03	
1525465	9546KPV	2018-10-10	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-15	FALSE	FALSE			2018-11-03	
1526800	1477KPW	2018-10-10	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-19	FALSE	FALSE			2018-11-03	
1525609	0844KPW	2018-10-10	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-17	FALSE	FALSE			2018-11-03	
1527198	2326KPW	2018-10-10	LEXUS	IS300h	XE2(a)	AVE30(E)	ECO	GASOLINA-ELECTRICIDAD	2494	133	5	2018-10-24	FALSE	FALSE			2018-11-03	
1525541	9796KPV	2018-10-10	LEXUS	IS300h	XE2(a)	AVE30(E)	ECO	GASOLINA-ELECTRICIDAD	2494	133	5	2018-10-17	FALSE	FALSE			2018-11-03	
1526927	0330KPW	2018-10-10	SSANGYONG	XLV	XK	BV2L	ECO	GASOLINA TRANSFORMADO GLP	1597	94.1	5	2018-10-22	FALSE	FALSE			2018-11-03	
1525344	9260KPV	2018-10-10	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-15	FALSE	FALSE			2018-11-03	
1525539	9698KPV	2018-10-10	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-17	FALSE	FALSE			2018-11-03	
1525355	5520KPV	2018-10-09	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-11	FALSE	FALSE			2018-11-03	
1525467	5459KPV	2018-10-09	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-22	FALSE	FALSE			2018-11-03	
1525635	5789KPV	2018-10-09	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-17	FALSE	FALSE			2018-11-03	
1525367	8412KPV	2018-10-09	VOLKSWAGEN	CADDY	2K	AFCPWA??	ECO	GASOLINA - GAS NATURAL	1395	81	7	2018-10-11	FALSE	FALSE			2018-11-03	
1525260	1254KPV	2018-10-08	DACIA	LODGY	SD	0JES	ECO	GLP / GASOLINA	1598	80	5	2018-10-10	FALSE	FALSE			2018-11-03	
1525360	2546KPV	2018-10-08	DACIA	LODGY	SD	0JES	ECO	GLP / GASOLINA	1598	80	5	2018-10-11	FALSE	FALSE			2018-11-03	
1525352	0749KPV	2018-10-08	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-11	FALSE	FALSE			2018-11-03	
1525358	0761KPV	2018-10-08	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-11	FALSE	FALSE			2018-11-03	
1525238	1301KPV	2018-10-08	VOLKSWAGEN	CADDY	2K	AFCPWA??	ECO	GASOLINA - GAS NATURAL	1395	81	7	2018-10-10	FALSE	FALSE			2018-11-03	
1525181	6527KPT	2018-10-05	CITROEN	CITROEN C-ELYSEE eco-glv	F	FECE	ECO	GLP / GASOLINA	1587	85	5	2018-10-10	FALSE	FALSE			2018-11-03	
1525258	0101KPV	2018-10-05	CITROEN	CITROEN C-ELYSEE eco-glv	F	FECE	ECO	GLP / GASOLINA	1587	85	5	2018-10-10	FALSE	FALSE			2018-11-03	
1525459	6595KPT	2018-10-05	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-15	FALSE	FALSE			2018-11-03	
1525187	0183KPV	2018-10-05	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-15	FALSE	FALSE			2018-11-03	
1525157	8053KPT	2018-10-05	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-15	FALSE	FALSE			2018-11-03	
1526849	7790KPT	2018-10-05	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-26	FALSE	FALSE			2018-11-03	
1525178	7003KPT	2018-10-05	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-10	FALSE	FALSE			2018-11-03	
1525349	6637KPT	2018-10-05	SSANGYONG	XLV	XK	BV2L	ECO	GASOLINA TRANSFORMADO GLP	1597	94.1	5	2018-10-19	FALSE	FALSE			2018-11-03	
1525255	5899KPT	2018-10-04	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-10	FALSE	FALSE			2018-11-03	
1525185	2435KPT	2018-10-04	LEXUS	IS300h	XE2(a)	AVE30(E)	ECO	GASOLINA-ELECTRICIDAD	2494	133	5	2018-10-10	FALSE	FALSE			2018-11-03	
1524991	8223KPS	2018-10-03	CITROEN	CITROEN C-ELYSEE eco-glv	F	FECE	ECO	GLP / GASOLINA	1587	85	5	2018-10-05	FALSE	FALSE			2018-11-03	
1525173	9511KPS	2018-10-03	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-10	FALSE	FALSE			2018-11-03	
1525463	1459KPT	2018-10-03	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-15	FALSE	FALSE			2018-11-03	
1525109	9438KPS	2018-10-03	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-08	FALSE	FALSE			2018-11-03	
1524995	9624KPS	2018-10-03	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-19	FALSE	FALSE			2018-11-03	
1525094	8767KPS	2018-10-03	FORD	MONDEO HIBRIDO	BA7-HEV	UACC1DZ	ECO	GASOLINA-ELECTRICIDAD	1999	103	5	2018-10-08	FALSE	FALSE			2018-11-03	
1524993	8108KPS	2018-10-03	VOLKSWAGEN	CADDY	2K	AFCPWA??	ECO	GASOLINA - GAS NATURAL	1395	81	7	2018-10-22	FALSE	FALSE			2018-11-03	
1525106	8466KPS	2018-10-03	VOLKSWAGEN	CADDY	2K	AFDFSB??	C	DIESEL	1968	75	de 5+1PMR a 7 plazas (*)	2018-10-15	TRUE	TRUE	2018-10-17	2023-07-11	2018-11-03	
1525028	5617KPS	2018-10-02	DACIA	LODGY	SD	0JES	ECO	GLP / GASOLINA	1598	80	5	2018-10-05	FALSE	FALSE			2018-11-03	
1524928	7299KPS	2018-10-02	FIAT	FIAT TIPO	356	SXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-08	FALSE	FALSE			2018-11-03	
1524910	5765KPS	2018-10-02	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-05	FALSE	FALSE			2018-11-03	
1525090	6524KPS	2018-10-02	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-08	FALSE	FALSE			2018-11-03	
1524918	4277KPS	2018-10-02	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-05	FALSE	FALSE			2018-11-03	
1524914	5579KPS	2018-10-02	SEAT	LEON ST	5F	FCPWAX0V	ECO	GASOLINA - GAS NATURAL	1395	81	5	2018-10-17	FALSE	FALSE			2018-11-03	
1524977	7544KPS	2018-10-02	VOLKSWAGEN	CADDY	2K	AFCPWA??	ECO	GASOLINA - GAS NATURAL	1395	81	7	2018-10-05	FALSE	FALSE			2018-11-03	
1524999	4543KPS	2018-10-02	VOLKSWAGEN	CADDY	2K	AFDFSD??	C	DIESEL	1968	75	de 5+1PMR a 7 plazas (*)	2018-10-19	TRUE	TRUE	2018-10-19	2023-07-11	2018-11-03	
1524907	5472KPS	2018-10-02	VOLKSWAGEN	CADDY	2K	AFDFSD??	C	DIESEL	1968	75	de 5+1PMR a 7 plazas (*)	2018-10-26	TRUE	FALSE			2018-11-03	
1524748	1464KPS	2018-10-01	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-03	FALSE	FALSE			2018-11-03	
1524783	1504KPS	2018-10-01	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-05	FALSE	FALSE			2018-11-03	
1525030	4110KPS	2018-10-01	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-05	FALSE	FALSE			2018-11-03	
1524760	2047KPS	2018-10-01	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-03	FALSE	FALSE			2018-11-03	
1525032	3466KPS	2018-10-01	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-10	FALSE	FALSE			2018-11-03	
1524746	1442KPS	2018-10-01	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-03	FALSE	FALSE			2018-11-03	
1525252	9814KPR	2018-09-28	CITROEN	CITROEN C-ELYSEE eco-glv	F	FECE	ECO	GLP / GASOLINA	1587	85	5	2018-10-10	FALSE	FALSE			2018-11-03	
1524769	9539KPR	2018-09-28	DACIA	LODGY	SD	0JES	ECO	GLP / GASOLINA	1598	80	5	2018-10-03	FALSE	FALSE			2018-11-03	
1524687	8413KPR	2018-09-28	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-05	FALSE	FALSE			2018-11-03	
1524635	3128KPP	2018-09-28	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-03	FALSE	FALSE			2018-11-03	
1524735	9728KPP	2018-09-28	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-03	FALSE	FALSE			2018-11-03	
1524921	4289KPP	2018-09-28	FORD	MONDEO HIBRIDO	BA7-HEV	UACC1DZ	ECO	GASOLINA-ELECTRICIDAD	1999	103	5	2018-10-05	FALSE	FALSE			2018-11-03	
1525454	3949KPP	2018-09-28	SSANGYONG	XLV	XK	BV2L	ECO	GASOLINA TRANSFORMADO GLP	1597	94.1	5	2018-10-15	FALSE	FALSE			2018-11-03	
1524785	3537KPP	2018-09-28	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-05	FALSE	FALSE			2018-11-03	
1524742	0515KPP	2018-09-27	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-03	FALSE	FALSE			2018-11-03	
1524737	0153KPP	2018-09-27	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-10	FALSE	FALSE			2018-11-03	
1524752	0239KPP	2018-09-27	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-10	FALSE	FALSE			2018-11-03	
1524568	0453KPN	2018-09-27	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-03	FALSE	FALSE			2018-11-03	
1524744	1334KPN	2018-09-27	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-03	FALSE	FALSE			2018-11-03	
1524997	9988KPN	2018-09-27	VOLKSWAGEN	CADDY	2K	AFCPWA??	ECO	GASOLINA - GAS NATURAL	1395	81	7	2018-10-10	FALSE	FALSE			2018-11-03	
1525597	2168KPN	2018-09-27	VOLKSWAGEN	CADDY	2K	AFCPWA??	ECO	GASOLINA - GAS NATURAL	1395	81	7	2018-10-17	FALSE	FALSE			2018-11-03	
1524777	5022KPN	2018-09-27	VOLKSWAGEN	CADDY	2K	AFCPWA??	ECO	GASOLINA - GAS NATURAL	1395	81	7	2018-10-05	FALSE	FALSE			2018-11-03	
1524765	9685KPM	2018-09-26	DACIA	LODGY	SD	0JES	ECO	GLP / GASOLINA	1598	80	5	2018-10-03	FALSE	FALSE			2018-11-03	
1524678	8246KPM	2018-09-26	DACIA	LODGY	SD	JSDNV	ECO	GLP / GASOLINA	1598	75	5	2018-10-03	FALSE	FALSE			2018-11-03	
1524498	9625KPM	2018-09-26	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-09-28	FALSE	FALSE			2018-11-03	
1524500	9785KPM	2018-09-26	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-09-28	FALSE	FALSE			2018-11-03	
1524489	2586KPM	2018-09-26	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-09-28	FALSE	FALSE			2018-11-03	
1524492	2570KPM	2018-09-26	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-09-28	FALSE	FALSE			2018-11-03	
1524565	2512KPM	2018-09-26	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-01	FALSE	FALSE			2018-11-03	
1524512	6982KPL	2018-09-25	CITROEN	CITROEN C-ELYSEE eco-glv	F	FECE	ECO	GLP / GASOLINA	1587	85	5	2018-10-01	FALSE	FALSE			2018-11-03	
1524382	6941KPL	2018-09-25	DACIA	LODGY	SD	0JES	ECO	GLP / GASOLINA	1598	80	5	2018-09-28	FALSE	FALSE			2018-11-03	
1524674	6101KPL	2018-09-25	DACIA	LODGY	SD	0JES	ECO	GLP / GASOLINA	1598	80	5	2018-10-03	FALSE	FALSE			2018-11-03	
1524364	6179KPL	2018-09-25	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-09-28	FALSE	FALSE			2018-11-03	
1524366	6164KPL	2018-09-25	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-05	FALSE	FALSE			2018-11-03	
1524386	0505KPM	2018-09-25	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-09-28	FALSE	FALSE			2018-11-03	
1524368	6147KPL	2018-09-25	LEXUS	IS300h	XE2(a)	AVE30(E)	ECO	GASOLINA-ELECTRICIDAD	2494	133	5	2018-10-03	FALSE	FALSE			2018-11-03	
1524527	6394KPL	2018-09-25	SEAT	LEON ST	5F	FCPWAX0V	ECO	GASOLINA - GAS NATURAL	1395	81	5	2018-10-03	FALSE	FALSE			2018-11-03	
1525088	9105KPL	2018-09-25	SSANGYONG	XLV	XK	BV2L	ECO	GASOLINA TRANSFORMADO GLP	1597	94.1	5	2018-10-10	FALSE	FALSE			2018-11-03	
1524396	7498KPL	2018-09-25	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-03	FALSE	FALSE			2018-11-03	
1524773	1726KPM	2018-09-25	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-03	FALSE	FALSE			2018-11-03	
1524904	9318KPL	2018-09-25	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-05	FALSE	FALSE			2018-11-03	
1524265	6173KPL	2018-09-25	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-09-26	FALSE	FALSE			2018-11-03	
1524495	1984KPM	2018-09-25	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-09-28	FALSE	FALSE			2018-11-03	
1524392	0901KPM	2018-09-25	TOYOTA	PRIUS PLUS	XW3(a)	ZVW40(W)	ECO	GASOLINA-ELECTRICIDAD	1798	73	5	2018-10-03	FALSE	FALSE			2018-11-03	
1524506	1787KPM	2018-09-25	VOLKSWAGEN	CADDY	2K	AFCPWA??	ECO	GASOLINA - GAS NATURAL	1395	81	7	2018-09-28	FALSE	FALSE			2018-11-03	
1525461	7196KPL	2018-09-25	VOLKSWAGEN	CADDY	2K	AFCPWA??	ECO	GASOLINA - GAS NATURAL	1395	81	7	2018-10-15	FALSE	FALSE			2018-11-03	
1524390	2172KPL	2018-09-24	DACIA	LODGY	SD	JSDNV	ECO	GLP / GASOLINA	1598	75	5	2018-09-28	FALSE	FALSE			2018-11-03	
1524370	3027KPL	2018-09-24	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-10-03	FALSE	FALSE			2018-11-03	
1524245	2188KPL	2018-09-24	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-09-26	FALSE	FALSE			2018-11-03	
1524249	4896KPL	2018-09-24	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-09-26	FALSE	FALSE			2018-11-03	
1524269	2340KPL	2018-09-24	FIAT	FIAT TIPO	356	WXF1B	ECO	GLP / GASOLINA	1368	88	5	2018-09-26	FALSE	FALSE			2018-11-03	
